Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1709390546,16,POST,/postData,7.800000,0.000000,1100,1300,1800,1900,3100,3300,3400,4700,4700,4700,4700,824,0,50,591.741293026705,30.210411000098247,5860.329410000304,123.96601941747574
1709390546,16,GET,/randStr,10.000000,0.000000,11,14,18,25,450,1200,1700,2000,2000,2000,2000,1251,0,8,119.89045263788921,3.927824000129476,2299.5940219998374,2571.5083932853718
1709390546,16,GET,/slow,3.500000,0.000000,1300,1500,1600,1700,1900,2000,2000,2000,2000,2000,2000,433,0,1200.0,1290.6155238891552,330.80006999989564,3557.5269329997354,0.0
1709390546,16,,Aggregated,21.300000,0.000000,74,1100,1300,1400,1900,2600,3300,3400,4700,4700,4700,2508,0,36,477.0391959920284,3.927824000129476,5860.329410000304,1323.4070972886761
1709390547,16,POST,/postData,8.800000,0.000000,1200,1500,1900,2400,3200,3400,4100,4700,4700,4700,4700,830,0,51,607.2563259373554,30.210411000098247,5860.329410000304,123.9433734939759
1709390547,16,GET,/randStr,10.300000,0.000000,11,14,17,25,670,1300,1700,2000,2000,2000,2000,1256,0,8,120.45243494824845,3.927824000129476,2299.5940219998374,2571.204617834395
1709390547,16,GET,/slow,3.500000,0.000000,1300,1500,1600,1600,1900,2000,3500,3500,3500,3500,3500,437,0,1200.0,1293.2782704302156,330.80006999989564,3557.5269329997354,0.0
1709390547,16,,Aggregated,22.600000,0.000000,96,1100,1300,1500,2000,3100,3500,4100,4700,4700,4700,2523,0,36,483.739045977411,3.927824000129476,5860.329410000304,1320.7713040031708
1709390548,16,POST,/postData,7.000000,0.000000,1100,1500,2100,2400,3200,3400,4100,4700,4700,4700,4700,839,0,51,613.9957065065623,30.210411000098247,5860.329410000304,124.04410011918951
1709390548,16,GET,/randStr,8.000000,0.000000,11,14,20,30,680,1500,1700,2000,2000,2000,2000,1260,0,8,121.29280819841286,3.927824000129476,2299.5940219998374,2570.913492063492
1709390548,16,GET,/slow,3.200000,0.000000,1300,1500,1600,1600,1900,2000,3500,3500,3500,3500,3500,440,0,1200.0,1293.6955616886469,330.80006999989564,3557.5269329997354,0.0
1709390548,16,,Aggregated,18.200000,0.000000,440,1100,1400,1500,2100,3200,3500,4100,4700,4700,4700,2539,0,36,487.2774254556949,3.927824000129476,5860.329410000304,1316.8270972823946
1709390549,16,POST,/postData,6.900000,0.000000,1000,1300,2100,2400,3200,3400,4100,4700,4700,4700,4700,845,0,51,612.5682165822551,30.210411000098247,5860.329410000304,124.19644970414201
1709390549,16,GET,/randStr,8.700000,0.000000,11,14,16,20,950,1500,1700,2000,2000,2000,2000,1266,0,8,121.88224257424997,3.927824000129476,2299.5940219998374,2569.1808846761455
1709390549,16,GET,/slow,3.200000,0.000000,1300,1500,1600,1600,1900,2000,3500,3500,3500,3500,3500,444,0,1200.0,1291.5301708603704,330.80006999989564,3557.5269329997354,0.0
1709390549,16,,Aggregated,18.800000,0.000000,400,1000,1400,1500,2100,3200,3500,4100,4700,4700,4700,2555,0,36,487.42170566458276,3.927824000129476,5860.329410000304,1314.1013698630136
1709390550,16,POST,/postData,7.100000,0.000000,1000,1600,2100,2400,3200,3700,4100,4700,4700,4700,4700,856,0,52,624.8958509953344,30.210411000098247,5860.329410000304,124.38434579439253
1709390550,16,GET,/randStr,8.600000,0.000000,11,14,18,32,950,1500,2000,2200,2200,2200,2200,1290,0,8,124.54906649224905,3.927824000129476,2299.5940219998374,2566.5573643410853
1709390550,16,GET,/slow,3.200000,0.000000,1300,1500,1600,1700,2000,2200,3500,3500,3500,3500,3500,450,0,1200.0,1291.0836519511215,330.80006999989564,3557.5269329997354,0.0
1709390550,16,,Aggregated,18.900000,0.000000,330,1000,1400,1500,2200,3200,3500,4100,4700,4700,4700,2596,0,36,491.743754855551,3.927824000129476,5860.329410000304,1316.3836671802774
1709390551,16,POST,/postData,7.300000,0.000000,760,1300,1800,2100,3100,3300,4100,4700,4700,4700,4700,870,0,53,620.5824463724208,30.210411000098247,5860.329410000304,124.44942528735632
1709390551,16,GET,/randStr,7.500000,0.000000,11,14,18,25,710,1400,1700,2200,2200,2200,2200,1309,0,8,124.62162551489776,3.927824000129476,2299.5940219998374,2570.1695951107718
1709390551,16,GET,/slow,3.300000,0.000000,1300,1400,1500,1700,2000,2200,3500,3500,3500,3500,3500,453,0,1200.0,1290.0349046512238,330.80006999989564,3557.5269329997354,0.0
1709390551,16,,Aggregated,18.100000,0.000000,69,800,1200,1300,2100,2900,3500,4100,4700,4700,4700,2632,0,36,489.14219147036846,3.927824000129476,5860.329410000304,1319.3856382978724
1709390552,16,POST,/postData,7.500000,0.000000,750,1300,1800,2100,3100,3300,4100,4700,4700,4700,4700,881,0,54,623.6584297468854,30.210411000098247,5860.329410000304,124.45743473325766
1709390552,16,GET,/randStr,7.900000,0.000000,10,14,16,25,710,1400,1700,1800,2200,2200,2200,1322,0,8,124.84630530635405,3.927824000129476,2299.5940219998374,2567.4659606656583
1709390552,16,GET,/slow,3.300000,0.000000,1300,1400,1600,1700,2000,2200,3500,3500,3500,3500,3500,459,0,1200.0,1283.3144172331254,323.0359330000283,3557.5269329997354,0.0
1709390552,16,,Aggregated,18.700000,0.000000,64,750,1300,1400,2100,2800,3500,4100,4700,4700,4700,2662,0,36,489.68114565439845,3.927824000129476,5860.329410000304,1316.2422990232908
1709390553,16,POST,/postData,9.100000,0.000000,760,1300,1800,1900,2400,3200,4100,4100,4100,4100,4100,884,0,54,627.5827982466128,30.210411000098247,5860.329410000304,124.40723981900453
1709390553,16,GET,/randStr,10.200000,0.000000,11,14,20,36,950,1400,1500,1800,2200,2200,2200,1329,0,8,128.0655657509412,3.927824000129476,2299.5940219998374,2563.0398796087284
1709390553,16,GET,/slow,3.700000,0.000000,1300,1400,1600,1700,2100,2200,3500,3500,3500,3500,3500,462,0,1200.0,1285.9093392381046,323.0359330000283,3557.5269329997354,0.0
1709390553,16,,Aggregated,23.000000,0.000000,70,800,1300,1400,1900,2400,3200,3700,4100,4100,4100,2675,0,36,493.11119449009686,3.927824000129476,5860.329410000304,1314.4882242990655
1709390554,16,POST,/postData,9.200000,0.000000,900,1600,1900,2100,2800,3200,4100,4100,4100,4100,4100,889,0,54,633.0068333700859,30.210411000098247,5860.329410000304,124.42632170978628
1709390554,16,GET,/randStr,10.400000,0.000000,11,14,20,32,1000,1400,1500,1800,2200,2200,2200,1347,0,8,128.3253976095022,3.927824000129476,2299.5940219998374,2568.2635486265776
1709390554,16,GET,/slow,3.800000,0.000000,1300,1400,1600,1600,2100,2200,3500,3500,3500,3500,3500,466,0,1200.0,1284.3853945493638,323.0359330000283,3557.5269329997354,0.0
1709390554,16,,Aggregated,23.400000,0.000000,70,800,1300,1400,2100,2400,3200,3700,4100,4100,4100,2702,0,36,493.75313815914416,3.927824000129476,5860.329410000304,1321.2679496669134
1709390555,17,POST,/postData,9.100000,0.000000,1000,1700,2100,2100,2800,3200,4100,4100,4100,4100,4100,895,0,54,641.6676334826882,30.210411000098247,5860.329410000304,124.33966480446928
1709390555,17,GET,/randStr,10.400000,0.000000,11,14,16,26,1000,1400,1500,1800,2200,2200,2200,1351,0,8,127.98100342635045,3.927824000129476,2299.5940219998374,2565.3330866025167
1709390555,17,GET,/slow,3.700000,0.000000,1300,1500,1600,1700,2100,2200,3500,3500,3500,3500,3500,469,0,1200.0,1285.7526880980874,323.0359330000283,3557.5269329997354,0.0
1709390555,17,,Aggregated,23.200000,0.000000,72,920,1400,1500,2100,2400,3200,3700,4100,4100,4100,2715,0,36,497.31597727956034,3.927824000129476,5860.329410000304,1317.5134438305708
1709390556,17,POST,/postData,8.600000,0.000000,1000,1700,1900,2100,2800,3200,4100,4100,4100,4100,4100,896,0,54,642.9176446428638,30.210411000098247,5860.329410000304,124.40736607142857
1709390556,17,GET,/randStr,11.500000,0.000000,11,14,20,330,1200,1400,1800,2200,2200,2200,2200,1352,0,8,128.67241835355,3.927824000129476,2299.5940219998374,2566.6634615384614
1709390556,17,GET,/slow,3.800000,0.000000,1200,1500,1600,1700,2000,2100,2200,2200,2200,2200,2200,470,0,1200.0,1287.227941085113,323.0359330000283,3557.5269329997354,0.0
1709390556,17,,Aggregated,23.900000,0.000000,330,960,1400,1600,2100,2400,3200,3700,4100,4100,4100,2718,0,36,498.5343824591635,3.927824000129476,5860.329410000304,1317.7328918322296
1709390557,17,POST,/postData,7.200000,0.000000,1000,1700,2000,2100,2800,3200,3800,5200,5200,5200,5200,902,0,54,658.415251311536,30.210411000098247,5860.329410000304,124.49445676274945
1709390557,17,GET,/randStr,11.200000,0.000000,11,15,22,330,1200,1400,1500,1800,2200,2200,2200,1365,0,9,130.2471699252744,3.927824000129476,2299.5940219998374,2570.691575091575
1709390557,17,GET,/slow,3.600000,0.000000,1300,1500,1600,1700,2000,2100,2200,2200,2200,2200,2200,474,0,1200.0,1288.3080722257457,323.0359330000283,3557.5269329997354,0.0
1709390557,17,,Aggregated,22.000000,0.000000,92,900,1400,1600,2000,2200,3200,3700,5200,5200,5200,2741,0,36,504.31812107479266,3.927824000129476,5860.329410000304,1321.1557825611092
1709390558,17,POST,/postData,7.800000,0.000000,1400,1800,2000,2100,3200,3800,4000,5200,5200,5200,5200,904,0,55,665.8023970807586,30.210411000098247,5860.329410000304,124.44469026548673
1709390558,17,GET,/randStr,11.400000,0.000000,11,16,25,410,1100,1400,1500,1800,2200,2200,2200,1371,0,9,130.97683605032788,3.927824000129476,2299.5940219998374,2568.560175054705
1709390558,17,GET,/slow,3.800000,0.000000,1300,1500,1600,1800,2000,2100,2200,2200,2200,2200,2200,476,0,1200.0,1285.719931201689,323.0359330000283,3557.5269329997354,0.0
1709390558,17,,Aggregated,23.000000,0.000000,72,900,1400,1600,2000,2200,3700,4000,5200,5200,5200,2751,0,37,506.5275523220674,3.927824000129476,5860.329410000304,1320.972010178117
1709390559,17,POST,/postData,7.200000,0.000000,1100,1700,2000,2100,3200,3800,4000,5200,5200,5200,5200,924,0,55,675.5653480378849,30.210411000098247,5860.329410000304,124.26623376623377
1709390559,17,GET,/randStr,10.000000,0.000000,11,14,20,26,920,1300,1500,1500,1800,1800,1800,1396,0,9,130.09044943767776,3.927824000129476,2299.5940219998374,2566.974212034384
1709390559,17,GET,/slow,3.500000,0.000000,1200,1400,1600,1700,2000,2100,2100,2100,2100,2100,2100,482,0,1200.0,1282.7959636161909,323.0359330000283,3557.5269329997354,0.0
1709390559,17,,Aggregated,20.700000,0.000000,86,830,1300,1500,1900,2200,3300,4000,5200,5200,5200,2802,0,37,508.25706761777496,3.927824000129476,5860.329410000304,1319.8850820842256
1709390560,17,POST,/postData,7.100000,0.000000,1600,1900,2100,2100,3300,4000,4000,5200,5200,5200,5200,926,0,55,678.1420040594012,30.210411000098247,5860.329410000304,124.22030237580994
1709390560,17,GET,/randStr,10.800000,0.000000,10,15,22,410,1100,1400,1500,1800,1800,1800,1800,1399,0,9,130.78062446533107,3.927824000129476,2299.5940219998374,2568.227305218013
1709390560,17,GET,/slow,3.600000,0.000000,1200,1500,1600,1700,2000,2100,2100,2100,2100,2100,2100,484,0,1200.0,1283.2597305743889,323.0359330000283,3557.5269329997354,0.0
1709390560,17,,Aggregated,21.500000,0.000000,570,1100,1400,1600,2000,2300,3800,4000,5200,5200,5200,2809,0,37,509.7968312509811,3.927824000129476,5860.329410000304,1320.0348878604486
1709390561,17,POST,/postData,7.500000,0.000000,1400,1700,2000,2100,3100,3800,4000,5200,5200,5200,5200,940,0,56,677.1915287425604,30.210411000098247,5860.329410000304,124.34468085106383
1709390561,17,GET,/randStr,11.900000,0.000000,11,14,18,21,1000,1300,1500,1500,1500,1500,1500,1410,0,9,129.84271724042395,3.927824000129476,2299.5940219998374,2567.508510638298
1709390561,17,GET,/slow,3.700000,0.000000,1300,1500,1600,1700,2000,2100,2200,2200,2200,2200,2200,490,0,1200.0,1281.7354598020488,323.0359330000283,3557.5269329997354,0.0
1709390561,17,,Aggregated,23.100000,0.000000,420,1100,1400,1600,2000,2300,3800,4000,5200,5200,5200,2840,0,37,509.74952240493155,3.927824000129476,5860.329410000304,1315.8700704225353
1709390562,17,POST,/postData,7.600000,0.000000,1400,1700,2000,2100,3300,3800,4000,5200,5200,5200,5200,947,0,56,678.1504537043369,30.210411000098247,5860.329410000304,124.28405491024287
1709390562,17,GET,/randStr,12.200000,0.000000,11,15,20,22,1000,1400,1500,1800,1800,1800,1800,1414,0,9,131.16093581895146,3.927824000129476,2299.5940219998374,2565.8493635077793
1709390562,17,GET,/slow,3.600000,0.000000,1300,1600,1700,1700,2000,2200,3000,3000,3000,3000,3000,493,0,1200.0,1284.7824995862159,323.0359330000283,3557.5269329997354,0.0
1709390562,17,,Aggregated,23.400000,0.000000,420,1100,1400,1600,2000,2700,3800,4000,5200,5200,5200,2854,0,37,511.9368658731626,3.927824000129476,5860.329410000304,1312.4765241765942
1709390563,17,POST,/postData,6.800000,0.000000,1400,1700,2000,2100,3300,3800,4000,5200,5200,5200,5200,951,0,56,681.1935739169368,30.210411000098247,5860.329410000304,124.28391167192429
1709390563,17,GET,/randStr,10.900000,0.000000,12,16,20,25,1000,1300,1500,1800,1800,1800,1800,1422,0,9,132.31872172151776,3.927824000129476,2299.5940219998374,2567.850210970464
1709390563,17,GET,/slow,3.500000,0.000000,1400,1700,1800,1800,2000,3000,3700,3700,3700,3700,3700,496,0,1300.0,1290.940786308477,323.0359330000283,3668.65729500023,0.0
1709390563,17,,Aggregated,21.200000,0.000000,420,1100,1500,1700,2000,3300,3800,4000,5200,5200,5200,2869,0,37,514.5621962676915,3.927824000129476,5860.329410000304,1313.93412338794
1709390564,17,POST,/postData,6.500000,0.000000,1400,1700,2000,2100,3700,4000,4400,5200,5200,5200,5200,959,0,56,689.229429468204,30.210411000098247,5860.329410000304,124.31803962460897
1709390564,17,GET,/randStr,9.400000,0.000000,12,15,21,25,1100,1400,1600,1800,1800,1800,1800,1434,0,9,133.78220907531266,3.927824000129476,2299.5940219998374,2569.3535564853555
1709390564,17,GET,/slow,3.300000,0.000000,1500,1700,1800,1900,2200,3000,3700,3700,3700,3700,3700,500,0,1300.0,1294.1824017820093,323.0359330000283,3668.65729500023,0.0
1709390564,17,,Aggregated,19.200000,0.000000,430,1300,1500,1700,2100,3300,4000,4400,5200,5200,5200,2893,0,37,518.4603911389587,3.927824000129476,5860.329410000304,1314.785343933633
1709390565,18,POST,/postData,6.500000,0.000000,1400,1800,2100,2300,3800,4400,4600,5200,5200,5200,5200,961,0,56,697.2972762872083,30.210411000098247,5860.329410000304,124.34027055150885
1709390565,18,GET,/randStr,9.400000,0.000000,13,18,25,660,1300,1400,1600,1800,1800,1800,1800,1440,0,9,136.87578043541538,3.927824000129476,2299.5940219998374,2565.5493055555557
1709390565,18,GET,/slow,3.400000,0.000000,1400,1700,1800,2000,2600,3000,3700,3700,3700,3700,3700,503,0,1300.0,1296.5095506123362,323.0359330000283,3668.65729500023,0.0
1709390565,18,,Aggregated,19.300000,0.000000,440,1300,1400,1700,2300,3700,4400,4600,5200,5200,5200,2904,0,37,523.1914980361596,3.927824000129476,5860.329410000304,1313.3202479338843
1709390566,18,POST,/postData,6.700000,0.000000,840,1700,2000,2400,4000,4400,4600,5200,5200,5200,5200,973,0,57,702.339429502576,30.210411000098247,5860.329410000304,124.39054470709146
1709390566,18,GET,/randStr,9.100000,0.000000,13,18,25,660,1300,1500,1600,1800,1800,1800,1800,1450,0,9,138.68159474068946,3.927824000129476,2299.5940219998374,2564.076551724138
1709390566,18,GET,/slow,3.300000,0.000000,1400,1600,1800,1900,2600,3000,3700,3700,3700,3700,3700,508,0,1300.0,1295.348805120088,313.681206000183,3668.65729500023,0.0
1709390566,18,,Aggregated,19.100000,0.000000,430,1200,1400,1600,2200,3700,4400,4600,5200,5200,5200,2931,0,37,526.2715012900062,3.927824000129476,5860.329410000304,1309.7724326168543
1709390567,18,POST,/postData,7.000000,0.000000,840,1400,2000,2400,3700,4400,4600,4600,4600,4600,4600,978,0,57,710.0964699683093,30.210411000098247,5860.329410000304,124.22188139059304
1709390567,18,GET,/randStr,8.700000,0.000000,12,15,25,600,1200,1400,1600,1800,1800,1800,1800,1459,0,9,139.0061759808085,3.927824000129476,2299.5940219998374,2563.9163810829336
1709390567,18,GET,/slow,3.400000,0.000000,1300,1600,1800,1900,2600,3000,3700,3700,3700,3700,3700,513,0,1300.0,1292.350892077983,313.681206000183,3668.65729500023,0.0
1709390567,18,,Aggregated,19.100000,0.000000,440,1000,1400,1600,2300,3400,4300,4400,4600,4600,4600,2950,0,38,528.9018189901724,3.927824000129476,5860.329410000304,1309.2349152542372
1709390568,18,POST,/postData,6.500000,0.000000,970,1400,2100,2300,3600,4400,4600,4600,4600,4600,4600,984,0,57,716.6287398638289,30.210411000098247,5860.329410000304,124.35467479674797
1709390568,18,GET,/randStr,8.900000,0.000000,12,17,32,670,1300,1400,1600,1800,1800,1800,1800,1467,0,9,139.10738367075587,3.927824000129476,2299.5940219998374,2564.422631220177
1709390568,18,GET,/slow,3.500000,0.000000,1300,1600,1800,1900,2600,3000,3700,3700,3700,3700,3700,516,0,1300.0,1293.9252283159024,313.681206000183,3668.65729500023,0.0
1709390568,18,,Aggregated,18.900000,0.000000,490,1200,1400,1600,2300,3400,4400,4600,4600,4600,4600,2967,0,38,531.4791471796458,3.927824000129476,5860.329410000304,1309.1921132457028
1709390569,18,POST,/postData,7.700000,0.000000,650,1400,2100,2300,3600,4400,4600,4600,4600,4600,4600,989,0,57,713.3807385389359,30.210411000098247,5860.329410000304,124.417593528817
1709390569,18,GET,/randStr,10.000000,0.000000,13,19,490,720,1300,1500,1600,1800,1800,1800,1800,1472,0,9,139.65245065556954,3.927824000129476,2299.5940219998374,2563.970108695652
1709390569,18,GET,/slow,3.900000,0.000000,1400,1800,1800,2000,2800,3600,3700,3700,3700,3700,3700,519,0,1300.0,1297.4279008535752,313.681206000183,3668.65729500023,0.0
1709390569,18,,Aggregated,21.600000,0.000000,490,1200,1400,1600,2300,3600,4400,4600,4600,4600,4600,2980,0,38,531.70034843054,3.927824000129476,5860.329410000304,1307.7895973154361
1709390570,18,POST,/postData,7.600000,0.000000,970,1800,2100,2400,3600,4400,4600,4600,4600,4600,4600,997,0,57,718.5887136228757,30.210411000098247,5860.329410000304,124.36710130391174
1709390570,18,GET,/randStr,9.600000,0.000000,14,25,670,1100,1400,1600,1800,3000,3000,3000,3000,1489,0,9,143.09658356682235,3.927824000129476,2985.866825999892,2566.1215580926796
1709390570,18,GET,/slow,4.000000,0.000000,1600,1800,2000,2200,3000,3700,4500,4500,4500,4500,4500,524,0,1300.0,1306.7666521221477,313.681206000183,4470.846656000049,0.0
1709390570,18,,Aggregated,21.200000,0.000000,590,1300,1500,1800,2800,3600,4400,4600,4600,4600,4600,3010,0,38,536.2955103405344,3.927824000129476,5860.329410000304,1310.6142857142856
1709390571,18,POST,/postData,7.200000,0.000000,1000,1900,2300,2900,3700,4400,4600,4600,4600,4600,4600,997,0,57,718.5887136228757,30.210411000098247,5860.329410000304,124.36710130391174
1709390571,18,GET,/randStr,8.800000,0.000000,14,28,720,1100,1400,1600,1800,3000,3000,3000,3000,1490,0,9,143.5053845825493,3.927824000129476,2985.866825999892,2565.281879194631
1709390571,18,GET,/slow,3.700000,0.000000,1400,1800,2000,2600,3000,3700,4500,4500,4500,4500,4500,525,0,1300.0,1305.710593855248,313.681206000183,4470.846656000049,0.0
1709390571,18,,Aggregated,19.700000,0.000000,620,1200,1500,1800,2800,3600,4400,4600,4600,4600,4600,3012,0,38,536.4389217410386,3.927824000129476,5860.329410000304,1310.1806108897742
1709390572,18,POST,/postData,6.900000,0.000000,1400,2000,2300,2900,4400,4600,4600,5400,5400,5400,5400,1004,0,58,729.085577353593,30.210411000098247,5860.329410000304,124.35358565737052
1709390572,18,GET,/randStr,8.800000,0.000000,12,19,670,960,1400,1500,1600,3000,3000,3000,3000,1504,0,9,144.7703991934833,3.927824000129476,2985.866825999892,2567.9142287234044
1709390572,18,GET,/slow,3.800000,0.000000,1400,1800,2000,2200,2800,3700,4500,4500,4500,4500,4500,529,0,1300.0,1306.8028710208034,313.681206000183,4470.846656000049,0.0
1709390572,18,,Aggregated,19.500000,0.000000,620,1300,1500,1800,2800,3700,4500,4600,5400,5400,5400,3037,0,38,540.3474872637502,3.927824000129476,5860.329410000304,1312.8067171550872
1709390573,18,POST,/postData,6.100000,0.000000,970,1900,2100,2400,3700,4400,4600,5400,5400,5400,5400,1021,0,58,729.9018965445707,30.210411000098247,5860.329410000304,124.31145935357493
1709390573,18,GET,/randStr,8.000000,0.000000,11,19,670,1100,1400,1500,1700,3000,3000,3000,3000,1520,0,9,146.14779207565718,3.927824000129476,2985.866825999892,2569.2223684210526
1709390573,18,GET,/slow,3.800000,0.000000,1400,1600,1800,2000,2800,3600,4500,4500,4500,4500,4500,531,0,1300.0,1307.5446977853192,313.681206000183,4470.846656000049,0.0
1709390573,18,,Aggregated,17.900000,0.000000,490,1200,1400,1700,2400,3400,4500,4600,5400,5400,5400,3072,0,38,540.9116910322292,3.927824000129476,5860.329410000304,1312.5455729166667
1709390574,18,POST,/postData,5.900000,0.000000,970,1900,2300,2800,3700,4400,4600,5400,5400,5400,5400,1023,0,58,731.9436194262041,30.210411000098247,5860.329410000304,124.35874877810362
1709390574,18,GET,/randStr,8.100000,0.000000,11,28,670,960,1400,1500,2600,3000,3000,3000,3000,1525,0,9,147.89437002229462,3.927824000129476,2985.866825999892,2565.655081967213
1709390574,18,GET,/slow,3.600000,0.000000,1400,1800,2000,2200,3300,4000,4500,4500,4500,4500,4500,535,0,1300.0,1317.1083319458035,313.681206000183,4470.846656000049,0.0
1709390574,18,,Aggregated,17.600000,0.000000,490,1200,1500,1800,2800,3600,4500,4600,5400,5400,5400,3083,0,38,544.5897484748649,3.927824000129476,5860.329410000304,1310.3610120012975
1709390575,19,POST,/postData,5.700000,0.000000,1000,1900,2100,2300,3400,4200,4400,5400,5400,5400,5400,1028,0,58,737.5191263200462,30.210411000098247,5860.329410000304,124.38326848249027
1709390575,19,GET,/randStr,8.700000,0.000000,11,32,670,900,1300,1500,2600,3000,3000,3000,3000,1537,0,9,151.14979537410485,3.927824000129476,2985.866825999892,2567.3298633702016
1709390575,19,GET,/slow,3.500000,0.000000,1400,1700,2000,2000,3300,4000,4500,4500,4500,4500,4500,540,0,1300.0,1316.6949006388988,313.681206000183,4470.846656000049,0.0
1709390575,19,,Aggregated,17.900000,0.000000,490,1200,1500,1800,2400,3400,4300,4500,5400,5400,5400,3105,0,39,547.9878079523379,3.927824000129476,5860.329410000304,1312.0296296296297
1709390576,19,POST,/postData,6.600000,0.000000,1200,2000,2200,2400,3400,4200,4400,5400,5400,5400,5400,1028,0,58,737.5191263200462,30.210411000098247,5860.329410000304,124.38326848249027
1709390576,19,GET,/randStr,8.900000,0.000000,12,32,670,900,1300,1500,2600,3000,3000,3000,3000,1537,0,9,151.14979537410485,3.927824000129476,2985.866825999892,2567.3298633702016
1709390576,19,GET,/slow,3.500000,0.000000,1400,1800,2000,2000,3300,4000,4500,4500,4500,4500,4500,541,0,1300.0,1316.5640905582354,313.681206000183,4470.846656000049,0.0
1709390576,19,,Aggregated,19.000000,0.000000,530,1200,1500,1800,2400,3400,4200,4500,5400,5400,5400,3106,0,39,548.2125145972341,3.927824000129476,5860.329410000304,1311.607211848036
1709390577,19,POST,/postData,6.600000,0.000000,1500,2000,2100,2300,3000,4400,5400,6300,6300,6300,6300,1040,0,59,755.0928883605845,30.210411000098247,6327.191139000206,124.57884615384616
1709390577,19,GET,/randStr,9.600000,0.000000,11,23,780,1100,1400,1500,2600,3000,3000,3000,3000,1550,0,9,153.41515031419286,3.927824000129476,2985.866825999892,2563.7709677419357
1709390577,19,GET,/slow,3.600000,0.000000,1400,1700,1800,2000,3300,4000,4500,4500,4500,4500,4500,546,0,1300.0,1315.7436491978117,313.681206000183,4470.846656000049,0.0
1709390577,19,,Aggregated,19.800000,0.000000,710,1300,1700,1800,2300,3300,4500,5400,6300,6300,6300,3136,0,39,555.3208288724519,3.927824000129476,6327.191139000206,1308.484375
1709390578,19,POST,/postData,6.700000,0.000000,1500,2000,2200,2700,3700,4900,5400,6300,6300,6300,6300,1040,0,59,755.0928883605845,30.210411000098247,6327.191139000206,124.57884615384616
1709390578,19,GET,/randStr,9.700000,0.000000,11,330,900,1100,1400,1500,2600,3000,3000,3000,3000,1552,0,9,153.93147176739612,3.927824000129476,2985.866825999892,2562.626932989691
1709390578,19,GET,/slow,3.600000,0.000000,1400,1700,1900,2000,3300,4000,4500,4500,4500,4500,4500,548,0,1300.0,1316.3342085036593,313.681206000183,4470.846656000049,0.0
1709390578,19,,Aggregated,20.000000,0.000000,800,1300,1700,1800,2700,3600,4500,5400,6300,6300,6300,3140,0,39,555.9074504261175,3.927824000129476,6327.191139000206,1307.8850318471339
1709390579,19,POST,/postData,6.100000,0.000000,1800,2100,2700,2800,3700,4900,5400,6300,6300,6300,6300,1053,0,59,766.4286439449259,30.210411000098247,6327.191139000206,124.4900284900285
1709390579,19,GET,/randStr,8.900000,0.000000,12,23,800,1100,1400,1700,2600,3000,3000,3000,3000,1570,0,9,154.5711684707001,3.927824000129476,2985.866825999892,2567.334394904459
1709390579,19,GET,/slow,3.400000,0.000000,1400,1800,1900,2000,2800,4000,4500,4500,4500,4500,4500,552,0,1300.0,1318.0158612083428,313.681206000183,4470.846656000049,0.0
1709390579,19,,Aggregated,18.400000,0.000000,900,1400,1800,1900,2800,3300,4500,5400,6300,6300,6300,3175,0,39,559.7703470740187,3.927824000129476,6327.191139000206,1310.8040944881889
1709390580,19,POST,/postData,6.200000,0.000000,1700,2000,2400,2700,3700,4900,5400,6300,6300,6300,6300,1054,0,59,766.9944442571225,30.210411000098247,6327.191139000206,124.5066413662239
1709390580,19,GET,/randStr,8.900000,0.000000,11,29,900,1100,1400,1800,3300,3300,3300,3300,3300,1576,0,9,159.86730976332456,3.927824000129476,3261.3027229999716,2569.8236040609136
1709390580,19,GET,/slow,3.200000,0.000000,1300,1700,1900,1900,2100,3300,4000,4000,4000,4000,4000,555,0,1300.0,1320.2367738162243,313.681206000183,4470.846656000049,0.0
1709390580,19,,Aggregated,18.300000,0.000000,750,1400,1700,1900,2700,3300,4400,5400,6300,6300,6300,3185,0,39,562.9809839566747,3.927824000129476,6327.191139000206,1312.8012558869702
1709390581,19,POST,/postData,5.100000,0.000000,1500,2000,2300,2400,2900,4200,4900,6300,6300,6300,6300,1061,0,60,772.1929735787063,30.210411000098247,6327.191139000206,124.45334590009425
1709390581,19,GET,/randStr,8.100000,0.000000,13,23,800,1100,1400,1800,3300,3300,3300,3300,3300,1588,0,9,160.19829650818573,3.927824000129476,3261.3027229999716,2571.2625944584383
1709390581,19,GET,/slow,3.200000,0.000000,1300,1700,1800,1900,3300,3300,4000,4000,4000,4000,4000,559,0,1300.0,1319.1778539320292,313.681206000183,4470.846656000049,0.0
1709390581,19,,Aggregated,16.400000,0.000000,750,1300,1700,1900,2400,3300,4000,4900,6300,6300,6300,3208,0,39,564.5611160130949,3.927824000129476,6327.191139000206,1313.9682044887782
1709390583,19,POST,/postData,6.000000,0.000000,2000,2200,2600,2700,2900,4900,5900,6300,6300,6300,6300,1072,0,60,783.8003504459014,30.210411000098247,6327.191139000206,124.5
1709390583,19,GET,/randStr,8.600000,0.000000,16,32,970,1100,1700,2600,3300,3300,3300,3300,3300,1595,0,9,162.37326051222468,3.927824000129476,3261.3027229999716,2567.7097178683384
